transaction_id,customer_id,transaction_date,amount,transaction_type,merchant_category
4772,5750,2021-01-03,2045.55,Payment,Entertainment
4773,5750,2022-02-11,3339.12,Payment,Education
4774,5750,2023-01-14,181.63,Debit,Grocery
4775,5750,2021-08-25,232.01,Debit,Education
4776,5750,2021-11-22,651.8,Debit,Fuel
4777,5750,2021-10-08,5004.93,Payment,Fuel
4778,5750,2021-03-14,529.38,Transfer,Utilities
4779,5750,2021-10-30,3425.98,Credit,Entertainment
4780,5750,2022-10-16,1577.02,Payment,Online Shopping
4781,5750,2022-11-11,2581.26,Payment,Grocery
4782,5750,2023-01-21,410.43,Debit,Online Shopping
4783,5750,2022-09-18,3503.73,Payment,Online Shopping
4784,5750,2023-03-19,453.6,Transfer,Education
4785,5750,2023-03-09,407.31,Transfer,Healthcare
4786,5750,2022-04-03,23827.11,Credit,Grocery
4787,5750,2022-11-11,377.44,Debit,Dining
4788,5750,2021-03-22,758.05,Transfer,Grocery
4789,5750,2022-07-20,157.87,Debit,Entertainment
4790,5750,2021-08-03,272.43,Transfer,Online Shopping
4791,5462,2021-10-21,5234.56,Payment,Education
4792,5462,2021-06-05,153.37,Transfer,Online Shopping
4793,5462,2022-07-05,350.86,Debit,Healthcare
4794,5462,2022-05-28,2579.99,Payment,Utilities
4795,5462,2021-07-16,3548.3,Payment,Utilities
4796,5462,2022-09-07,89.3,Transfer,Entertainment
4797,5462,2023-03-27,5928.98,Payment,Utilities
4798,5462,2022-08-05,3918.99,Payment,Online Shopping
4799,5462,2022-04-29,4831.15,Credit,Healthcare
4800,5462,2022-03-18,184.73,Transfer,Online Shopping
4801,5462,2021-11-17,371.17,Debit,Education
4802,5462,2022-09-11,504.65,Transfer,Entertainment
4803,5462,2021-04-13,227.79,Debit,Dining
4804,5462,2021-07-05,1697.11,Payment,Healthcare
4805,5462,2021-06-03,2877.36,Payment,Online Shopping
4806,5462,2022-03-06,8046.59,Payment,Utilities
4807,5462,2021-08-03,11829.5,Credit,Education
4808,5462,2022-03-28,4627.38,Credit,Dining
4809,5462,2023-04-04,8124.23,Credit,Grocery
4810,5462,2022-09-06,1332.95,Debit,Online Shopping
4811,5462,2021-09-30,601.23,Debit,Grocery
4812,5462,2023-02-11,7163.15,Payment,Healthcare
4813,5462,2022-07-02,1492.67,Debit,Online Shopping
4814,5462,2021-05-27,4773.08,Payment,Grocery
4815,5462,2022-07-07,202.08,Debit,Utilities
4816,5462,2023-06-26,3060.71,Payment,Utilities
4817,5462,2021-07-09,253.54,Debit,Grocery
4818,5462,2022-01-14,4391.15,Debit,Healthcare
4819,5462,2021-03-06,1881.91,Debit,Entertainment
4820,5462,2023-06-27,3425.08,Payment,Grocery
4821,5462,2022-06-08,1240.68,Payment,Entertainment
4822,5462,2022-07-25,177.71,Debit,Online Shopping
4823,5462,2023-02-01,547.09,Debit,Utilities
4824,5462,2022-03-25,17107.95,Credit,Entertainment
4825,5462,2023-06-27,1390.19,Payment,Utilities
4826,5462,2022-09-22,340.1,Debit,Healthcare
4827,5462,2021-11-19,2991.79,Debit,Fuel
4828,5462,2021-10-03,329.11,Transfer,Utilities
4829,5462,2021-12-05,2067.58,Debit,Healthcare
4830,5462,2022-04-07,4929.95,Credit,Education
4831,5462,2021-03-20,358.74,Debit,Online Shopping
4832,5462,2022-06-02,519.17,Debit,Online Shopping
4833,5462,2022-09-26,562.21,Debit,Utilities
4834,5462,2023-03-18,4705.95,Credit,Grocery
4835,5462,2021-10-31,2465.93,Payment,Entertainment
4836,5462,2023-06-24,1329.12,Debit,Dining
4837,5462,2021-11-16,299.58,Debit,Online Shopping
4838,5462,2021-11-28,6652.25,Credit,Utilities
4839,5602,2022-05-09,960.46,Transfer,Online Shopping
4840,5602,2021-07-17,954.74,Debit,Grocery
4841,5602,2022-04-30,79.77,Debit,Fuel
4842,5602,2021-11-13,1070.91,Debit,Dining
4843,5602,2021-07-11,4093.43,Payment,Online Shopping
4844,5602,2022-11-11,10433.86,Credit,Education
4845,5602,2021-06-22,1300.91,Debit,Online Shopping
4846,5602,2021-09-22,215.53,Debit,Online Shopping
4847,5602,2023-03-25,539.77,Debit,Grocery
4848,5602,2021-05-27,260.07,Debit,Dining
4849,5602,2021-04-16,4053.45,Payment,Fuel
4850,5602,2021-11-13,743.98,Debit,Utilities
4851,5602,2022-01-14,727.85,Debit,Healthcare
4852,5602,2021-07-05,222.21,Transfer,Fuel
4853,5602,2023-04-24,436.95,Transfer,Utilities
4854,5602,2021-03-01,1790.96,Credit,Fuel
4855,5602,2023-05-14,841.24,Debit,Online Shopping
4856,5602,2022-08-28,1134.69,Transfer,Grocery
4857,5602,2021-12-22,1368.79,Payment,Education
4858,5602,2021-06-21,401.88,Debit,Grocery
4859,5602,2021-02-11,176.74,Debit,Fuel
4860,5602,2022-03-28,195.85,Transfer,Entertainment
4861,5602,2023-06-08,2336.25,Payment,Online Shopping
4862,5602,2021-07-13,654.23,Transfer,Fuel
4863,5602,2022-02-15,571.47,Debit,Fuel
4864,5602,2021-02-21,137.58,Transfer,Healthcare
4865,5602,2021-11-09,690.53,Debit,Utilities
4866,5602,2022-09-21,8078.35,Payment,Education
4867,5602,2021-12-24,2118.89,Debit,Online Shopping
4868,5602,2022-10-26,777.74,Transfer,Dining
4869,5602,2022-11-09,1063.24,Debit,Online Shopping
4870,5602,2021-10-30,16899.28,Credit,Online Shopping
4871,5602,2022-05-02,387.05,Debit,Online Shopping
4872,5602,2021-05-07,860.58,Debit,Grocery
4873,5302,2021-10-05,394.13,Debit,Dining
4874,5302,2022-02-09,1980.32,Debit,Grocery
4875,5302,2023-04-17,239.07,Debit,Dining
4876,5302,2021-10-13,559.37,Debit,Fuel
4877,5302,2022-01-01,100.51,Debit,Utilities
4878,5302,2021-09-05,1587.74,Payment,Utilities
4879,5302,2022-10-19,118.0,Debit,Dining
4880,5302,2022-04-10,293.6,Debit,Grocery
4881,5302,2022-08-27,3806.76,Payment,Online Shopping
4882,5302,2021-09-06,1766.3,Debit,Education
4883,5302,2021-07-16,580.54,Debit,Grocery
4884,5302,2021-04-17,4434.19,Payment,Utilities
4885,5302,2023-06-17,192.11,Debit,Utilities
4886,5302,2022-10-30,220.99,Debit,Entertainment
4887,5302,2022-12-06,3577.08,Payment,Online Shopping
4888,5302,2022-11-12,338.51,Debit,Fuel
4889,5302,2022-10-11,207.48,Transfer,Fuel
4890,5302,2021-04-03,10845.77,Credit,Dining
4891,5302,2021-09-04,259.24,Transfer,Grocery
4892,5302,2023-02-22,382.26,Debit,Healthcare
4893,5302,2022-03-02,640.72,Debit,Online Shopping
4894,5302,2021-09-27,296.69,Debit,Utilities
4895,5302,2021-04-22,226.93,Debit,Online Shopping
4896,5302,2022-09-29,190.1,Debit,Utilities
4897,5302,2022-03-26,3215.38,Payment,Dining
4898,5302,2022-05-25,6011.38,Payment,Online Shopping
4899,5302,2022-03-12,97.17,Transfer,Grocery
4900,5302,2021-04-17,3684.02,Payment,Online Shopping
4901,5302,2022-04-03,1980.14,Debit,Grocery
4902,5302,2022-11-22,2482.18,Payment,Dining
4903,5302,2023-06-13,147.78,Debit,Grocery
4904,5302,2021-01-23,367.53,Transfer,Entertainment
4905,5302,2021-01-15,5307.81,Payment,Utilities
4906,5302,2021-10-16,8182.3,Payment,Grocery
4907,5302,2022-11-11,103.65,Debit,Grocery
4908,5302,2023-03-02,2581.75,Payment,Healthcare
4909,5302,2023-01-31,1876.77,Payment,Utilities
4910,5302,2021-04-21,4668.11,Credit,Online Shopping
4911,5302,2022-10-21,226.24,Transfer,Entertainment
4912,5302,2022-09-08,518.87,Debit,Grocery
4913,5302,2021-08-22,407.2,Debit,Dining
4914,5302,2022-12-17,1009.47,Payment,Utilities
4915,5727,2021-09-28,338.25,Debit,Fuel
4916,5727,2022-10-29,205.32,Debit,Dining
4917,5727,2022-09-02,474.97,Debit,Education
4918,5727,2022-05-23,1086.62,Debit,Healthcare
4919,5727,2023-03-27,143.95,Transfer,Grocery
4920,5727,2021-06-21,4559.8,Payment,Education
4921,5727,2021-04-10,427.19,Debit,Fuel
4922,5727,2022-05-05,3071.04,Debit,Grocery
4923,5727,2022-12-12,119.39,Debit,Fuel
4924,5727,2022-03-21,703.76,Debit,Dining
4925,5727,2021-10-19,141.02,Debit,Dining
4926,5727,2021-03-06,6879.25,Payment,Grocery
4927,5727,2022-10-31,2805.54,Payment,Online Shopping
4928,5727,2021-10-13,328.45,Debit,Utilities
4929,5727,2022-10-23,2253.53,Payment,Online Shopping
4930,5727,2021-10-27,10891.64,Credit,Entertainment
4931,5727,2023-04-06,2021.07,Payment,Online Shopping
4932,5727,2021-09-19,3899.51,Credit,Grocery
4933,5727,2021-07-15,16696.04,Credit,Grocery
4934,5727,2023-05-11,1814.66,Debit,Online Shopping
4935,5727,2021-03-03,853.99,Debit,Entertainment
4936,5727,2022-10-05,194.98,Transfer,Entertainment
4937,5727,2022-10-06,94.95,Debit,Entertainment
4938,5727,2021-07-18,458.91,Debit,Grocery
4939,5727,2023-03-21,1449.21,Debit,Grocery
4940,5727,2021-12-28,297.01,Debit,Utilities
4941,5727,2022-06-07,1897.51,Payment,Dining
4942,5727,2022-10-29,151.61,Debit,Online Shopping
4943,5727,2021-04-16,7039.55,Credit,Entertainment
4944,5727,2022-11-01,1782.4,Payment,Healthcare
4945,5727,2023-02-26,822.86,Debit,Healthcare
4946,5727,2021-03-22,10625.16,Credit,Online Shopping
4947,5727,2023-01-24,766.28,Debit,Healthcare
4948,5727,2022-02-05,5792.42,Payment,Dining
4949,5727,2021-10-23,1640.04,Payment,Online Shopping
4950,5727,2021-08-29,647.91,Debit,Online Shopping
4951,5727,2021-04-28,289.18,Debit,Utilities
4952,5727,2021-01-27,6129.56,Credit,Online Shopping
4953,5727,2021-05-14,2768.45,Payment,Grocery
4954,5727,2021-06-25,4741.19,Credit,Dining
4955,5727,2022-05-22,7420.99,Credit,Online Shopping
4956,5727,2021-11-27,2504.97,Payment,Entertainment
4957,5727,2023-03-28,4957.01,Credit,Utilities
4958,5727,2021-10-23,333.52,Debit,Dining
4959,5014,2023-06-19,1286.3,Debit,Online Shopping
4960,5014,2021-06-14,1389.34,Debit,Fuel
4961,5014,2021-02-18,17649.99,Credit,Utilities
4962,5014,2021-10-01,2975.79,Payment,Grocery
4963,5014,2023-01-13,2534.44,Payment,Utilities
4964,5014,2022-09-14,7576.45,Credit,Utilities
4965,5014,2022-06-28,56.91,Debit,Grocery
4966,5014,2022-12-04,3752.87,Payment,Online Shopping
4967,5014,2021-03-31,178.57,Transfer,Healthcare
4968,5014,2021-05-05,106.44,Transfer,Grocery
4969,5014,2022-01-29,254.03,Debit,Online Shopping
4970,5014,2022-07-30,186.62,Transfer,Utilities
4971,5014,2023-05-29,1420.63,Transfer,Fuel
4972,5014,2021-10-24,390.14,Transfer,Dining
4973,5014,2023-04-30,504.88,Debit,Fuel
4974,5014,2023-04-01,404.89,Debit,Grocery
4975,5014,2022-03-11,466.61,Debit,Dining
4976,5014,2022-06-03,277.18,Debit,Fuel
4977,5014,2021-09-22,3014.63,Payment,Grocery
4978,5014,2023-02-27,140.39,Debit,Grocery
4979,5014,2022-03-24,240.84,Transfer,Utilities
4980,5014,2021-10-01,2847.15,Payment,Fuel
4981,5014,2022-07-13,1703.1,Payment,Online Shopping
4982,5014,2023-06-12,341.19,Debit,Online Shopping
4983,5014,2021-06-05,872.26,Debit,Healthcare
4984,5014,2022-01-21,1123.62,Debit,Utilities
4985,5014,2021-06-12,1157.14,Transfer,Education
4986,5014,2021-06-06,3460.55,Payment,Healthcare
4987,5014,2023-02-03,1389.29,Transfer,Healthcare
4988,5014,2021-12-05,479.98,Debit,Online Shopping
4989,5014,2021-07-01,618.19,Transfer,Entertainment
4990,5014,2022-12-11,888.12,Transfer,Entertainment
4991,5014,2021-11-06,5222.06,Payment,Utilities
4992,5014,2022-01-19,10148.87,Credit,Fuel
4993,5014,2023-01-06,483.94,Transfer,Grocery
4994,5014,2023-05-05,212.23,Debit,Utilities
4995,5172,2022-04-27,743.79,Debit,Dining
4996,5172,2023-05-11,666.51,Debit,Online Shopping
4997,5172,2023-06-17,571.7,Debit,Entertainment
4998,5172,2022-09-14,14195.81,Credit,Utilities
4999,5172,2022-09-05,2543.03,Payment,Online Shopping
5000,5172,2022-01-27,1908.72,Payment,Grocery
5001,5172,2021-12-18,737.92,Debit,Utilities
5002,5172,2021-11-11,1592.43,Payment,Grocery
5003,5172,2021-05-12,19140.78,Credit,Utilities
5004,5172,2021-05-23,220.58,Debit,Online Shopping
5005,5172,2023-03-09,911.82,Debit,Utilities
5006,5172,2021-01-24,1646.52,Payment,Online Shopping
5007,5172,2021-02-26,191.54,Debit,Utilities
5008,5172,2021-09-04,4766.48,Credit,Utilities
5009,5172,2023-03-11,6825.6,Payment,Education
5010,5005,2023-03-17,1584.83,Debit,Fuel
5011,5005,2023-05-29,1749.8,Transfer,Online Shopping
5012,5005,2021-12-17,400.03,Debit,Healthcare
5013,5005,2021-07-08,3800.31,Payment,Online Shopping
5014,5005,2021-03-11,299.14,Transfer,Grocery
5015,5005,2023-05-12,121.96,Transfer,Online Shopping
5016,5005,2021-11-24,2604.41,Payment,Dining
5017,5005,2022-08-25,3934.63,Payment,Utilities
5018,5005,2022-06-23,173.94,Debit,Grocery
5019,5005,2022-09-09,168.06,Debit,Utilities
5020,5005,2021-11-24,2357.2,Payment,Grocery
5021,5005,2022-03-05,340.87,Debit,Education
5022,5005,2022-02-14,306.49,Debit,Entertainment
5023,5005,2021-12-04,1146.96,Payment,Utilities
5024,5005,2021-07-22,143.38,Debit,Grocery
5025,5005,2023-02-15,488.7,Debit,Online Shopping
5026,5005,2023-03-15,1085.47,Payment,Utilities
5027,5005,2022-04-28,258.01,Debit,Entertainment
5028,5005,2022-02-01,15525.58,Credit,Healthcare
5029,5005,2021-03-30,905.92,Transfer,Grocery
5030,5005,2022-09-21,1517.36,Transfer,Online Shopping
5031,5005,2022-07-19,475.47,Debit,Fuel
5032,5005,2023-02-05,214.17,Debit,Fuel
5033,5005,2023-01-20,540.52,Transfer,Healthcare
5034,5005,2022-03-03,787.45,Debit,Healthcare
5035,5005,2023-01-27,3585.72,Credit,Grocery
5036,5005,2021-09-08,3029.9,Payment,Online Shopping
5037,5005,2022-02-15,546.8,Debit,Utilities
5038,5005,2022-11-11,1913.48,Payment,Utilities
5039,5005,2021-10-30,1489.61,Payment,Utilities
5040,5005,2021-10-19,3336.55,Credit,Grocery
5041,5005,2021-03-23,525.96,Debit,Online Shopping
5042,5005,2021-03-01,2585.02,Payment,Grocery
5043,5005,2023-03-26,275.67,Debit,Education
5044,5005,2021-09-15,3006.19,Payment,Fuel
5045,5005,2021-11-24,16406.5,Credit,Fuel
5046,5005,2022-04-06,151.01,Debit,Dining
5047,5005,2022-07-11,496.02,Debit,Fuel
5048,5005,2023-01-05,765.51,Debit,Utilities
5049,5389,2022-11-07,191.82,Debit,Dining
5050,5389,2022-01-01,13226.23,Credit,Grocery
5051,5389,2022-10-11,160.89,Debit,Utilities
5052,5389,2022-01-01,1051.69,Transfer,Grocery
5053,5389,2023-01-29,399.93,Debit,Entertainment
5054,5389,2021-07-15,480.58,Debit,Grocery
5055,5389,2022-11-30,149.29,Debit,Grocery
5056,5389,2022-07-01,1227.89,Debit,Online Shopping
5057,5389,2022-03-22,122.39,Debit,Healthcare
5058,5389,2022-11-08,286.78,Debit,Fuel
5059,5389,2021-11-24,1184.68,Debit,Fuel
5060,5389,2021-12-04,493.33,Debit,Dining
5061,5389,2021-01-21,133.25,Debit,Online Shopping
5062,5389,2022-01-29,557.92,Debit,Utilities
5063,5389,2022-06-07,613.02,Transfer,Online Shopping
5064,5389,2022-11-27,4550.38,Payment,Dining
5065,5389,2022-09-22,425.56,Transfer,Fuel
5066,5389,2021-07-22,721.18,Debit,Dining
5067,5389,2021-08-16,6187.16,Credit,Online Shopping
5068,5389,2023-01-02,5571.23,Payment,Healthcare
5069,5389,2022-06-20,435.46,Transfer,Fuel
5070,5389,2021-01-10,158.71,Debit,Grocery
5071,5213,2021-10-09,80.9,Transfer,Utilities
5072,5213,2022-02-10,6995.19,Payment,Online Shopping
5073,5213,2022-12-24,475.77,Debit,Entertainment
5074,5213,2023-05-31,2827.58,Payment,Online Shopping
5075,5213,2021-09-09,553.95,Debit,Healthcare
5076,5213,2021-10-29,172.49,Debit,Grocery
5077,5213,2023-03-04,3726.02,Payment,Fuel
5078,5213,2021-07-04,11640.49,Credit,Grocery
5079,5213,2022-02-17,451.04,Debit,Grocery
5080,5213,2023-01-05,16261.92,Credit,Education
5081,5213,2023-01-07,302.69,Debit,Grocery
5082,5213,2021-01-03,3145.78,Credit,Grocery
5083,5213,2023-01-07,896.83,Debit,Grocery
5084,5213,2021-10-17,107.4,Transfer,Dining
5085,5213,2021-10-07,599.19,Debit,Grocery
5086,5213,2023-03-20,1329.64,Debit,Education
5087,5213,2022-10-06,1457.47,Debit,Online Shopping
5088,5213,2023-02-04,21.59,Debit,Online Shopping
5089,5213,2022-10-29,4674.66,Credit,Entertainment
5090,5213,2023-06-02,1265.03,Transfer,Grocery
5091,5213,2023-05-30,336.61,Transfer,Entertainment
5092,5213,2023-03-31,76.41,Debit,Online Shopping
5093,5213,2021-08-22,268.03,Debit,Grocery
5094,5213,2022-04-29,9792.32,Credit,Education
5095,5213,2022-10-08,618.0,Transfer,Grocery
5096,5213,2021-11-23,11646.37,Debit,Online Shopping
5097,5213,2022-07-09,87.14,Debit,Utilities
5098,5213,2021-04-11,621.57,Debit,Healthcare
5099,5157,2022-12-17,625.37,Debit,Utilities
5100,5157,2022-03-14,90.27,Debit,Utilities
5101,5157,2023-02-20,80.0,Debit,Online Shopping
5102,5157,2022-01-19,6451.0,Credit,Utilities
5103,5157,2022-10-18,42.77,Debit,Entertainment
5104,5157,2022-08-05,1181.68,Transfer,Education
5105,5157,2022-10-07,231.36,Debit,Grocery
5106,5157,2022-07-25,12168.34,Credit,Entertainment
5107,5157,2022-12-14,1806.35,Payment,Education
5108,5157,2021-02-09,1056.65,Debit,Dining
5109,5157,2021-01-10,1660.31,Debit,Healthcare
5110,5157,2022-03-08,5055.11,Payment,Online Shopping
5111,5157,2021-12-11,1514.97,Debit,Utilities
5112,5157,2023-01-30,9175.84,Credit,Utilities
5113,5157,2023-06-15,599.6,Debit,Entertainment
5114,5157,2022-07-29,4583.72,Payment,Dining
5115,5157,2022-11-15,14178.54,Credit,Dining
5116,5157,2023-03-18,2961.91,Payment,Fuel
5117,5157,2022-09-25,9199.97,Credit,Dining
5118,5157,2021-08-07,2992.31,Payment,Grocery
5119,5157,2021-09-19,162.0,Debit,Utilities
5120,5157,2022-04-20,1625.3,Credit,Entertainment
5121,5157,2022-08-14,1483.32,Payment,Grocery
5122,5157,2021-07-16,2467.16,Payment,Online Shopping
5123,5157,2022-01-15,1254.21,Transfer,Online Shopping
5124,5157,2021-08-26,5973.47,Transfer,Dining
5125,5157,2022-12-14,303.89,Debit,Education
5126,5157,2021-04-23,3798.62,Payment,Entertainment
5127,5157,2021-10-11,270.84,Debit,Online Shopping
5128,5157,2022-08-16,3932.87,Payment,Online Shopping
5129,5157,2021-02-25,2384.71,Payment,Grocery
5130,5157,2022-12-31,1166.07,Debit,Online Shopping
5131,5157,2023-03-30,2895.05,Payment,Grocery
5132,5157,2021-05-16,4366.26,Payment,Utilities
5133,5157,2022-09-05,140.41,Transfer,Grocery
5134,5157,2023-03-10,553.19,Debit,Online Shopping
5135,5157,2021-03-21,2571.68,Debit,Grocery
5136,5157,2021-06-16,231.07,Debit,Online Shopping
5137,5157,2021-11-01,1664.79,Transfer,Education
5138,5157,2023-06-14,114.55,Debit,Dining
5139,5157,2022-08-24,181.56,Transfer,Entertainment
5140,5157,2022-05-26,119.35,Debit,Entertainment
5141,5157,2022-12-30,492.88,Debit,Online Shopping
5142,5157,2022-09-05,10552.28,Credit,Utilities
5143,5157,2021-04-21,940.6,Transfer,Fuel
5144,5157,2021-10-01,4285.23,Payment,Utilities
5145,5157,2021-07-18,7238.43,Payment,Dining
5146,5640,2021-11-07,153.97,Debit,Online Shopping
5147,5640,2021-06-11,3010.37,Payment,Fuel
5148,5640,2022-12-25,7828.55,Payment,Entertainment
5149,5640,2021-04-03,5481.81,Credit,Grocery
5150,5640,2022-04-09,249.82,Debit,Entertainment
5151,5640,2021-07-03,42933.31,Credit,Entertainment
5152,5640,2021-12-13,2696.55,Payment,Entertainment
5153,5640,2022-08-15,3729.84,Credit,Healthcare
5154,5640,2022-11-19,290.49,Debit,Grocery
5155,5640,2022-12-13,274.86,Debit,Dining
5156,5640,2022-07-13,515.51,Debit,Utilities
5157,5640,2021-03-22,271.06,Debit,Dining
5158,5640,2021-01-18,145.08,Debit,Healthcare
5159,5640,2021-06-26,236.99,Debit,Utilities
5160,5640,2023-04-10,148.07,Debit,Utilities
5161,5640,2021-05-05,255.39,Transfer,Fuel
5162,5640,2021-02-12,2531.43,Payment,Online Shopping
5163,5420,2021-09-07,289.41,Debit,Fuel
5164,5420,2021-08-01,98.16,Debit,Fuel
5165,5420,2022-01-22,20305.86,Credit,Grocery
5166,5420,2021-06-05,2998.87,Debit,Fuel
5167,5420,2022-12-27,116.16,Debit,Online Shopping
5168,5420,2021-12-10,5369.09,Payment,Dining
5169,5420,2022-07-05,69.15,Debit,Grocery
5170,5420,2022-10-27,327.14,Transfer,Online Shopping
5171,5420,2022-05-02,524.51,Debit,Grocery
5172,5420,2023-04-27,3269.91,Payment,Dining
5173,5420,2021-02-20,3084.59,Payment,Online Shopping
5174,5420,2022-06-04,130.26,Debit,Entertainment
5175,5420,2022-10-12,7629.11,Credit,Utilities
5176,5420,2021-04-02,209.52,Debit,Grocery
5177,5420,2022-10-31,2135.77,Payment,Grocery
5178,5420,2022-01-30,630.17,Transfer,Utilities
5179,5420,2021-02-22,2017.44,Debit,Online Shopping
5180,5420,2023-03-20,140.3,Transfer,Utilities
5181,5420,2021-05-16,336.22,Debit,Utilities
5182,5420,2021-11-04,604.97,Debit,Healthcare
5183,5420,2022-05-10,557.78,Debit,Grocery
5184,5420,2021-07-20,846.86,Transfer,Entertainment
5185,5420,2022-12-04,2332.63,Payment,Grocery
5186,5420,2022-10-31,376.31,Transfer,Dining
5187,5420,2023-06-28,5887.82,Payment,Fuel
5188,5420,2021-12-20,242.08,Transfer,Healthcare
5189,5420,2022-01-05,63.94,Debit,Dining
5190,5420,2021-08-23,6932.31,Credit,Online Shopping
5191,5420,2022-09-17,6764.67,Credit,Fuel
5192,5420,2021-03-26,161.17,Transfer,Healthcare
5193,5420,2021-06-25,226.03,Debit,Grocery
5194,5420,2021-09-13,154.32,Debit,Utilities
5195,5420,2022-10-25,3411.98,Payment,Online Shopping
5196,5420,2022-10-26,745.84,Debit,Utilities
5197,5420,2022-04-30,233.42,Debit,Online Shopping
5198,5420,2021-07-08,23623.59,Credit,Healthcare
5199,5662,2023-06-11,304.05,Debit,Fuel
5200,5662,2021-07-17,1847.47,Debit,Fuel
5201,5662,2021-01-02,3947.11,Payment,Online Shopping
5202,5662,2022-10-03,59.21,Debit,Education
5203,5662,2022-11-23,4266.76,Payment,Online Shopping
5204,5662,2022-02-16,42.81,Debit,Education
5205,5662,2023-02-12,331.96,Debit,Healthcare
5206,5662,2021-11-11,8331.54,Credit,Grocery
5207,5662,2021-06-12,292.75,Debit,Online Shopping
5208,5662,2021-10-04,138.72,Debit,Grocery
5209,5662,2022-07-09,6987.35,Credit,Online Shopping
5210,5662,2022-02-06,16785.08,Credit,Utilities
5211,5662,2023-05-03,174.69,Debit,Online Shopping
5212,5662,2023-05-15,483.66,Debit,Grocery
5213,5662,2021-11-02,141.51,Debit,Online Shopping
5214,5662,2021-10-22,1495.76,Debit,Dining
5215,5662,2021-10-08,11818.35,Credit,Online Shopping
5216,5662,2022-03-11,312.38,Debit,Education
5217,5662,2021-08-13,923.22,Payment,Utilities
5218,5662,2023-03-05,157.54,Debit,Online Shopping
5219,5662,2021-11-19,47.33,Debit,Online Shopping
5220,5662,2021-06-07,38340.93,Credit,Grocery
5221,5662,2021-10-14,194.65,Debit,Grocery
5222,5662,2021-04-23,4038.94,Payment,Online Shopping
5223,5662,2021-06-04,2485.14,Payment,Fuel
5224,5662,2023-05-04,598.17,Debit,Grocery
5225,5662,2023-02-08,1559.99,Debit,Entertainment
5226,5662,2021-11-09,4687.41,Payment,Utilities
5227,5662,2021-03-12,11692.32,Credit,Entertainment
5228,5662,2021-09-10,917.32,Debit,Utilities
5229,5662,2021-06-29,174.52,Debit,Utilities
5230,5662,2021-11-25,94.92,Debit,Entertainment
5231,5662,2022-12-13,484.91,Transfer,Grocery
5232,5662,2023-04-18,4673.07,Payment,Online Shopping
5233,5662,2023-04-14,369.51,Debit,Fuel
5234,5662,2022-09-19,2021.05,Payment,Utilities
5235,5662,2022-10-31,3423.63,Payment,Utilities
5236,5662,2022-06-07,2611.02,Payment,Entertainment
5237,5662,2021-02-25,888.74,Debit,Fuel
5238,5662,2022-06-29,5426.04,Credit,Online Shopping
5239,5662,2022-05-22,195.53,Debit,Grocery
5240,5662,2023-04-04,975.32,Payment,Utilities
5241,5662,2022-03-06,121.43,Transfer,Fuel
5242,5662,2021-04-23,725.88,Transfer,Entertainment
5243,5662,2021-02-24,3318.4,Payment,Utilities
5244,5662,2021-01-10,385.41,Debit,Grocery
5245,5662,2021-10-27,9299.2,Credit,Entertainment
5246,5743,2022-05-10,2929.49,Payment,Education
5247,5743,2022-09-11,640.48,Debit,Grocery
5248,5743,2021-04-29,331.06,Debit,Utilities
5249,5743,2021-06-05,2748.41,Payment,Fuel
5250,5743,2022-12-10,2202.06,Credit,Entertainment
5251,5743,2021-04-01,1354.2,Credit,Grocery
5252,5743,2021-10-07,1916.62,Debit,Utilities
5253,5743,2022-03-08,157.39,Debit,Healthcare
5254,5743,2021-08-21,3468.79,Payment,Dining
5255,5743,2022-10-23,1883.83,Payment,Utilities
5256,5743,2022-04-09,103.32,Debit,Healthcare
5257,5743,2022-11-11,3512.91,Payment,Online Shopping
5258,5743,2023-01-28,624.04,Transfer,Online Shopping
5259,5743,2021-08-10,351.7,Debit,Utilities
5260,5743,2022-06-29,1122.35,Transfer,Healthcare
5261,5743,2022-08-14,612.2,Transfer,Education
5262,5743,2023-01-28,4120.69,Payment,Utilities
5263,5743,2022-10-05,2800.6,Payment,Online Shopping
5264,5743,2021-08-10,653.37,Transfer,Grocery
5265,5743,2021-04-26,2939.37,Payment,Fuel
5266,5067,2022-08-24,240.47,Transfer,Online Shopping
5267,5067,2023-06-06,12711.92,Credit,Utilities
5268,5067,2022-02-21,2114.92,Debit,Online Shopping
5269,5067,2022-09-29,492.58,Transfer,Utilities
5270,5067,2021-03-30,6938.25,Payment,Healthcare
5271,5067,2021-08-31,2615.45,Payment,Utilities
5272,5067,2021-03-11,1840.6,Payment,Grocery
5273,5067,2021-05-30,1238.58,Debit,Fuel
5274,5067,2021-04-28,1648.83,Transfer,Online Shopping
5275,5067,2022-02-21,26288.33,Credit,Entertainment
5276,5067,2022-01-24,2690.57,Credit,Entertainment
5277,5067,2022-05-18,96.72,Debit,Fuel
5278,5067,2022-01-26,15244.31,Credit,Dining
5279,5067,2021-03-23,2756.91,Payment,Healthcare
5280,5067,2021-03-11,152.68,Debit,Utilities
5281,5067,2023-04-20,1772.47,Payment,Fuel
5282,5067,2022-05-13,4477.75,Debit,Healthcare
5283,5067,2023-03-27,15447.45,Credit,Online Shopping
5284,5067,2022-07-29,5187.54,Payment,Online Shopping
5285,5067,2022-04-14,1825.21,Payment,Entertainment
5286,5067,2021-08-13,615.54,Debit,Online Shopping
5287,5067,2022-03-29,2204.7,Payment,Grocery
