app_id,snapshot_month,outstanding_balance,dpd,payment_amount,default_flag
10796,2022-02-28,80808.4,0,1506.09,0
10796,2022-03-31,80012.68,0,1469.13,0
10796,2022-04-30,79079.5,30,1599.95,0
10796,2022-05-31,78180.04,30,1558.46,0
10796,2022-06-30,77241.14,10,1590.4,0
10796,2022-07-31,76339.65,45,1545.16,0
10796,2022-08-31,75418.64,0,1557.18,0
10796,2022-09-30,74474.32,10,1572.8,0
10796,2022-10-31,73490.2,0,1604.74,0
10796,2022-11-30,72623.73,0,1478.89,0
10796,2022-12-31,71713.16,45,1515.77,0
10796,2023-01-31,70736.71,5,1574.06,0
10796,2023-02-28,69713.68,0,1612.5,0
10796,2023-03-31,68678.66,0,1615.97,0
10796,2023-04-30,67687.85,0,1563.13,0
10796,2023-05-31,66757.33,10,1494.59,0
10796,2023-06-30,65830.52,0,1483.12,0
10796,2023-07-31,64768.5,0,1610.61,0
10796,2023-08-31,63776.58,0,1531.65,0
10796,2023-09-30,62813.27,15,1494.78,0
10796,2023-10-31,61727.99,0,1608.73,0
10796,2023-11-30,60761.53,0,1480.86,0
10798,2022-08-31,25971.68,0,1243.72,0
10798,2022-09-30,25196.55,10,1177.69,0
10798,2022-10-31,24378.57,30,1208.53,0
10798,2022-11-30,23571.11,10,1185.33,0
10798,2022-12-31,22695.29,0,1241.17,0
10798,2023-01-31,21821.54,10,1225.52,0
10798,2023-02-28,20992.34,0,1167.44,0
10798,2023-03-31,20030.95,0,1286.77,0
10798,2023-04-30,19131.57,5,1209.86,0
10798,2023-05-31,18229.48,0,1198.63,0
10798,2023-06-30,17317.8,0,1194.24,0
10798,2023-07-31,16399.8,0,1186.42,0
10798,2023-08-31,15364.36,15,1289.64,0
10798,2023-09-30,14399.34,0,1203.17,0
10798,2023-10-31,13405.8,30,1216.73,0
10798,2023-11-30,12339.64,0,1273.95,0
10800,2022-01-31,30367.92,15,2976.23,0
10800,2022-02-28,27641.93,45,3135.96,0
10800,2022-03-31,24923.94,0,3091.15,0
10800,2022-04-30,22326.65,0,2933.77,0
10800,2022-05-31,19568.88,0,3059.18,0
10800,2022-06-30,16689.84,0,3143.22,0
10800,2022-07-31,13900.38,0,3014.77,0
10800,2022-08-31,11001.74,0,3086.29,0
10800,2022-09-30,7992.36,0,3157.91,0
10800,2022-10-31,5026.99,10,3073.26,0
10800,2022-11-30,2198.92,15,2895.94,0
10800,2022-12-31,0.0,45,2938.8,0
10801,2022-06-30,37790.38,0,3682.94,0
10801,2022-07-31,34193.77,0,3939.88,0
10801,2022-08-31,30772.52,0,3731.84,0
10801,2022-09-30,27300.65,0,3751.39,0
10801,2022-10-31,23705.18,0,3843.45,0
10801,2022-11-30,20143.86,10,3776.64,0
10801,2022-12-31,16603.73,0,3723.1,0
10801,2023-01-31,13146.55,0,3608.0,0
10801,2023-02-28,9462.13,0,3803.84,0
10801,2023-03-31,5642.08,5,3905.99,0
10801,2023-04-30,1855.84,0,3837.49,0
10801,2023-05-31,0.0,45,3722.85,0
10802,2022-07-31,25286.58,0,2577.79,0
10802,2022-08-31,23094.14,15,2527.49,0
10802,2022-09-30,20836.85,15,2563.29,0
10802,2022-10-31,18678.51,0,2434.43,0
10802,2022-11-30,16367.96,0,2558.04,0
10802,2022-12-31,15346.78,30,1238.05,0
10802,2023-01-31,14375.42,45,1174.71,0
10802,2023-02-28,14058.09,90,507.8,1
10802,2023-03-31,13796.48,90,447.88,1
10802,2023-04-30,13488.4,95,490.89,1
10802,2023-05-31,12937.09,120,730.03,1
10802,2023-06-30,12578.22,90,530.28,1
10804,2022-03-31,87562.06,10,8779.41,0
10804,2022-04-30,80486.89,45,8592.91,0
10804,2022-05-31,72906.72,30,8975.28,0
10804,2022-06-30,65592.95,0,8577.48,0
10804,2022-07-31,57875.24,15,8854.66,0
10804,2022-08-31,50377.15,15,8501.26,0
10804,2022-09-30,42875.29,5,8375.06,0
10804,2022-10-31,35259.02,45,8359.44,0
10804,2022-11-30,27072.54,10,8797.64,0
10804,2022-12-31,19010.32,5,8531.48,0
10804,2023-01-31,10854.27,5,8485.56,0
10804,2023-02-28,2281.66,5,8760.75,0
10806,2022-07-31,85613.28,5,8578.72,0
10806,2022-08-31,78040.49,0,8856.99,0
10806,2022-09-30,70358.64,5,8852.46,0
10806,2022-10-31,63203.82,10,8210.2,0
10806,2022-11-30,55743.39,10,8408.48,0
10806,2022-12-31,48461.46,45,8118.08,0
10806,2023-01-31,40707.86,0,8480.53,0
10806,2023-02-28,32596.51,5,8721.96,0
10806,2023-03-31,27173.44,45,5912.02,0
10806,2023-04-30,22906.67,30,4674.37,0
10806,2023-05-31,23005.61,90,244.66,1
10806,2023-06-30,22377.46,180,973.24,1
10808,2022-09-30,5180.35,10,499.45,0
10808,2022-10-31,4750.09,0,504.08,0
10808,2022-11-30,4291.78,0,526.0,0
10808,2022-12-31,3827.62,45,525.32,0
10808,2023-01-31,3347.67,0,534.49,0
10808,2023-02-28,2887.78,30,507.59,0
10808,2023-03-31,2414.86,0,514.08,0
10808,2023-04-30,1937.61,0,511.66,0
10808,2023-05-31,1429.93,5,535.29,0
10808,2023-06-30,923.14,15,527.16,0
10808,2023-07-31,405.95,45,530.35,0
10808,2023-08-31,0.0,15,494.5,0
10809,2022-12-31,99623.2,30,4707.4,0
10809,2023-01-31,96006.54,10,4513.27,0
10809,2023-02-28,92339.91,0,4530.69,0
10809,2023-03-31,88347.49,0,4823.48,0
10809,2023-04-30,84464.1,5,4678.51,0
10809,2023-05-31,80310.66,0,4913.62,0
10809,2023-06-30,76183.27,5,4850.19,0
10809,2023-07-31,72356.44,0,4512.48,0
10809,2023-08-31,68179.9,5,4827.74,0
10809,2023-09-30,64200.15,15,4593.37,0
10809,2023-10-31,60075.47,0,4702.48,0
10809,2023-11-30,55817.87,45,4798.28,0
10810,2022-05-31,233736.91,15,4305.85,0
10810,2022-06-30,231401.77,10,4458.25,0
10810,2022-07-31,229056.46,45,4447.21,0
10810,2022-08-31,226849.18,0,4287.87,0
10810,2022-09-30,224584.47,5,4325.26,0
10810,2022-10-31,222212.91,10,4411.54,0
10810,2022-11-30,220109.28,15,4122.06,0
10810,2022-12-31,217614.76,0,4493.85,0
10810,2023-01-31,215149.9,10,4441.52,0
10810,2023-02-28,212887.72,0,4216.46,0
10810,2023-03-31,210288.51,45,4532.94,0
10810,2023-04-30,208012.45,0,4186.18,0
10810,2023-05-31,205397.98,0,4503.92,0
10810,2023-06-30,203014.76,30,4248.92,0
10810,2023-07-31,200420.17,45,4438.64,0
10810,2023-08-31,197934.68,30,4305.97,0
10810,2023-09-30,195305.49,0,4427.1,0
10810,2023-10-31,192903.54,0,4175.97,0
10810,2023-11-30,190430.6,15,4225.15,0
10812,2023-06-30,71766.46,0,6932.51,0
10812,2023-07-31,68579.63,45,4580.29,0
10812,2023-08-31,64886.0,75,5025.22,0
10812,2023-09-30,64232.16,180,1913.71,1
10812,2023-10-31,65253.66,105,225.67,1
10812,2023-11-30,64624.8,180,1895.87,1
10814,2023-05-31,66231.53,0,6746.97,0
10814,2023-06-30,60483.34,15,6741.66,0
10814,2023-07-31,55123.69,30,6266.9,0
10814,2023-08-31,49543.85,0,6406.7,0
10814,2023-09-30,43701.51,0,6585.5,0
10814,2023-10-31,37818.9,0,6538.13,0
10814,2023-11-30,31519.47,0,6866.71,0
10815,2023-02-28,88394.99,0,1708.71,0
10815,2023-03-31,87560.02,0,1630.52,0
10815,2023-04-30,86634.88,10,1713.19,0
10815,2023-05-31,85738.56,0,1676.03,0
10815,2023-06-30,84819.13,0,1691.08,0
10815,2023-07-31,84010.02,5,1572.48,0
10815,2023-08-31,83114.84,10,1651.27,0
10815,2023-09-30,82284.2,0,1578.67,0
10815,2023-10-31,81420.73,0,1604.03,0
10815,2023-11-30,80496.12,0,1657.4,0
10816,2021-05-31,87247.21,15,8202.11,0
10816,2021-06-30,80156.36,0,8624.94,0
10816,2021-07-31,72911.29,0,8654.49,0
10816,2021-08-31,65957.11,30,8236.2,0
10816,2021-09-30,58517.94,15,8598.92,0
10816,2021-10-31,50764.68,0,8782.2,0
10816,2021-11-30,43443.11,5,8214.18,0
10816,2021-12-31,35384.87,0,8822.12,0
10816,2022-01-31,27343.0,45,8664.05,0
10816,2022-02-28,18938.93,45,8884.85,0
10816,2022-03-31,10916.03,0,8355.91,0
10816,2022-04-30,2223.08,5,8884.89,0
10817,2021-06-30,335160.06,10,6107.27,0
10817,2021-07-31,332210.09,10,6189.85,0
10817,2021-08-31,329044.63,30,6376.83,0
10817,2021-09-30,326235.57,10,5989.82,0
10817,2021-10-31,323435.08,0,5954.1,0
10817,2021-11-30,320579.7,0,5981.92,0
10817,2021-12-31,317656.58,0,6022.06,0
10817,2022-01-31,314803.56,0,5923.7,0
10817,2022-02-28,311385.79,0,6460.87,0
10817,2022-03-31,311548.22,30,2847.63,0
10817,2022-04-30,312152.53,30,2407.33,0
10817,2022-05-31,313984.27,95,1185.73,1
10817,2022-06-30,315556.42,150,1463.03,1
10817,2022-07-31,317206.54,120,1400.26,1
10817,2022-08-31,318936.79,95,1336.08,1
10817,2022-09-30,321925.91,150,93.94,1
10817,2022-10-31,323583.83,105,1454.03,1
10817,2022-11-30,325778.81,150,932.99,1
10817,2022-12-31,327721.36,165,1206.65,1
10817,2023-01-31,329111.34,90,1777.99,1
10817,2023-02-28,330785.71,135,1507.04,1
10817,2023-03-31,332448.94,90,1534.37,1
10817,2023-04-30,335325.26,120,337.35,1
10817,2023-05-31,337681.08,165,885.66,1
10817,2023-06-30,339180.53,165,1764.8,1
10817,2023-07-31,341376.06,150,1083.21,1
10817,2023-08-31,344485.32,150,190.71,1
10817,2023-09-30,346454.9,105,1360.45,1
10817,2023-10-31,349724.16,120,79.8,1
10817,2023-11-30,351724.9,95,1379.93,1
10818,2022-05-31,21585.19,10,2138.06,0
10818,2022-06-30,19654.69,0,2135.56,0
10818,2022-07-31,17729.42,30,2111.99,0
10818,2022-08-31,15662.48,15,2235.37,0
10818,2022-09-30,13646.81,5,2164.46,0
10818,2022-10-31,11605.22,0,2171.24,0
10818,2022-11-30,9526.47,0,2189.0,0
10818,2022-12-31,7505.84,0,2111.13,0
10818,2023-01-31,5437.45,15,2139.69,0
10818,2023-02-28,3282.9,15,2206.21,0
10818,2023-03-31,1055.34,0,2258.75,0
10818,2023-04-30,0.0,45,2053.85,0
10821,2022-01-31,31335.9,0,586.72,0
10821,2022-02-28,31471.52,35,284.81,0
10821,2022-03-31,31431.86,75,461.9,0
10821,2022-04-30,31819.72,90,33.85,1
10821,2022-05-31,32245.27,150,1.37,1
10821,2022-06-30,32644.95,135,32.94,1
10821,2022-07-31,32929.29,95,153.65,1
10821,2022-08-31,33345.94,135,25.15,1
10821,2022-09-30,33710.35,180,82.98,1
10821,2022-10-31,34089.99,120,72.64,1
10821,2022-11-30,34432.02,180,115.34,1
10821,2022-12-31,34884.53,135,9.46,1
10821,2023-01-31,35238.43,165,114.13,1
10821,2023-02-28,35649.75,90,61.46,1
10821,2023-03-31,35967.61,150,160.44,1
10821,2023-04-30,36303.11,105,147.07,1
10821,2023-05-31,36720.97,120,69.21,1
10821,2023-06-30,37041.62,120,172.02,1
10821,2023-07-31,37529.59,90,9.0,1
10821,2023-08-31,37896.49,105,136.63,1
10821,2023-09-30,38329.77,180,75.16,1
10821,2023-10-31,38768.96,165,75.07,1
10821,2023-11-30,39259.63,135,29.48,1
10823,2022-12-31,27327.42,0,2600.65,0
10823,2023-01-31,24885.34,0,2744.96,0
10823,2023-02-28,22517.93,30,2643.22,0
10823,2023-03-31,19993.16,10,2774.34,0
10823,2023-04-30,17472.29,5,2742.46,0
10823,2023-05-31,14885.75,10,2780.19,0
10823,2023-06-30,12269.64,15,2781.1,0
10823,2023-07-31,9774.59,5,2631.04,0
10823,2023-08-31,7305.07,10,2577.85,0
10823,2023-09-30,4709.13,10,2676.91,0
10823,2023-10-31,1934.28,0,2827.04,0
10823,2023-11-30,0.0,30,2734.47,0
10824,2022-11-30,49605.33,0,2454.77,0
10824,2022-12-31,47586.61,0,2461.03,0
10824,2023-01-31,45639.07,0,2371.86,0
10824,2023-02-28,43671.34,30,2374.68,0
10824,2023-03-31,41612.74,10,2448.0,0
10824,2023-04-30,39546.07,0,2437.72,0
10824,2023-05-31,37486.66,0,2412.03,0
10824,2023-06-30,35431.2,5,2389.71,0
10824,2023-07-31,33354.41,45,2392.72,0
10824,2023-08-31,31319.24,0,2332.58,0
10824,2023-09-30,29152.87,0,2445.63,0
10824,2023-10-31,27019.97,15,2392.85,0
10824,2023-11-30,24961.29,0,2299.61,0
10825,2022-05-31,18966.76,45,1966.11,0
10825,2022-06-30,17258.79,0,1921.35,0
10825,2022-07-31,15574.67,15,1878.28,0
10825,2022-08-31,13911.76,15,1838.13,0
10825,2022-09-30,12149.85,0,1918.41,0
10825,2022-10-31,10448.94,0,1837.6,0
10825,2022-11-30,8674.65,0,1891.84,0
10825,2022-12-31,6841.06,0,1931.18,0
10825,2023-01-31,5008.11,0,1909.91,0
10825,2023-02-28,3086.86,0,1977.59,0
10825,2023-03-31,1311.43,5,1810.16,0
10825,2023-04-30,0.0,45,1855.72,0
10826,2023-02-28,347273.09,0,6498.24,0
10826,2023-03-31,343993.99,0,6520.32,0
10826,2023-04-30,340475.83,10,6728.77,0
10826,2023-05-31,337151.69,10,6501.91,0
10826,2023-06-30,333949.53,0,6348.91,0
10826,2023-07-31,330517.62,0,6548.78,0
10826,2023-08-31,327074.15,0,6528.3,0
10826,2023-09-30,324013.4,5,6113.44,0
10826,2023-10-31,320632.68,15,6404.84,0
10826,2023-11-30,317043.34,0,6581.92,0
10827,2022-02-28,32758.19,0,782.11,0
10827,2022-03-31,32336.86,0,757.1,0
10827,2022-04-30,31870.7,30,797.61,0
10827,2022-05-31,31452.3,5,745.08,0
10827,2022-06-30,31044.89,45,729.8,0
10827,2022-07-31,30607.59,10,755.51,0
10827,2022-08-31,30157.3,0,764.01,0
10827,2022-09-30,29717.07,10,749.35,0
10827,2022-10-31,29280.44,0,741.23,0
10827,2022-11-30,28806.64,0,773.92,0
10827,2022-12-31,28350.43,0,751.48,0
10827,2023-01-31,27870.19,0,770.83,0
10827,2023-02-28,27373.79,10,782.07,0
10827,2023-03-31,26873.68,15,780.69,0
10827,2023-04-30,26397.79,0,751.35,0
10827,2023-05-31,25902.36,45,766.0,0
10827,2023-06-30,25410.86,0,757.0,0
10827,2023-07-31,24882.27,10,789.05,0
10827,2023-08-31,24347.67,0,789.65,0
10827,2023-09-30,23848.29,15,748.94,0
10827,2023-10-31,23362.97,10,729.77,0
10827,2023-11-30,22866.9,0,735.54,0
10828,2023-04-30,67062.5,15,1247.3,0
10828,2023-05-31,66507.9,5,1258.76,0
10828,2023-06-30,65987.8,0,1218.43,0
10828,2023-07-31,65420.58,0,1260.09,0
10828,2023-08-31,64813.92,0,1293.58,0
10828,2023-09-30,64236.29,0,1258.17,0
10828,2023-10-31,63713.75,0,1197.02,0
10828,2023-11-30,63133.54,15,1249.21,0
10829,2021-04-30,41225.06,30,790.94,0
10829,2021-05-31,40886.06,0,751.25,0
10829,2021-06-30,40538.13,0,756.79,0
10829,2021-07-31,40173.32,45,770.19,0
10829,2021-08-31,39810.53,45,764.53,0
10829,2021-09-30,39429.26,45,779.37,0
10829,2021-10-31,39095.94,15,727.61,0
10829,2021-11-30,38719.39,0,767.51,0
10829,2021-12-31,38372.78,0,733.81,0
10829,2022-01-31,38007.93,45,748.57,0
10829,2022-02-28,37613.02,0,774.99,0
10829,2022-03-31,37252.61,10,736.54,0
10829,2022-04-30,36877.05,15,748.09,0
10829,2022-05-31,36467.67,10,778.15,0
10829,2022-06-30,36058.18,0,774.17,0
10829,2022-07-31,35687.28,45,731.48,0
10829,2022-08-31,35275.59,0,768.56,0
10829,2022-09-30,34892.59,0,735.76,0
10829,2022-10-31,34497.74,5,743.77,0
10829,2022-11-30,34083.16,0,759.56,0
10829,2022-12-31,33691.12,30,732.87,0
10829,2023-01-31,33227.71,0,800.32,0
10829,2023-02-28,32822.84,10,737.15,0
10829,2023-03-31,32366.95,0,784.12,0
10829,2023-04-30,31902.8,10,787.82,0
10829,2023-05-31,31421.45,30,800.38,0
10829,2023-06-30,30978.43,30,757.23,0
10829,2023-07-31,30497.02,30,791.2,0
10829,2023-08-31,30004.43,15,797.56,0
10829,2023-09-30,29566.75,0,737.72,0
10829,2023-10-31,29101.32,30,761.1,0
10829,2023-11-30,28663.22,45,729.11,0
10831,2022-09-30,27836.77,30,1335.37,0
10831,2022-10-31,26813.51,0,1285.39,0
10831,2022-11-30,25701.97,0,1364.04,0
10831,2022-12-31,24680.7,0,1263.29,0
10831,2023-01-31,23547.96,0,1365.15,0
10831,2023-02-28,22507.83,45,1261.88,0
10831,2023-03-31,21374.41,0,1345.36,0
10831,2023-04-30,20306.9,0,1268.79,0
10831,2023-05-31,19206.49,30,1291.63,0
10831,2023-06-30,18033.37,15,1353.98,0
10831,2023-07-31,16907.69,5,1295.5,0
10831,2023-08-31,15740.84,0,1326.06,0
10831,2023-09-30,14509.48,0,1379.59,0
10831,2023-10-31,13381.18,0,1264.93,0
10831,2023-11-30,12141.4,45,1365.79,0
10834,2022-04-30,34381.74,0,3256.26,0
10834,2022-05-31,31815.64,0,3253.73,0
10834,2022-06-30,28902.33,0,3549.63,0
10834,2022-07-31,26206.05,30,3274.32,0
10834,2022-08-31,23213.48,0,3516.7,0
10834,2022-09-30,20129.18,0,3548.56,0
10834,2022-10-31,17188.58,0,3343.19,0
10834,2022-11-30,14105.52,0,3426.83,0
10834,2022-12-31,10910.73,30,3476.9,0
10834,2023-01-31,7782.76,0,3346.19,0
10834,2023-02-28,4670.3,5,3268.11,0
10834,2023-03-31,1403.61,30,3360.1,0
10835,2021-07-31,45510.48,0,4636.62,0
10835,2021-08-31,41998.09,10,4388.47,0
10835,2021-09-30,38443.14,0,4363.41,0
10835,2021-10-31,34483.5,0,4699.67,0
10835,2021-11-30,30842.97,0,4304.34,0
10835,2021-12-31,26820.82,0,4615.87,0
10835,2022-01-31,23031.69,30,4305.44,0
10835,2022-02-28,18812.66,0,4662.39,0
10835,2022-03-31,14481.96,30,4692.84,0
10835,2022-04-30,10342.1,15,4418.64,0
10835,2022-05-31,6223.34,0,4317.84,0
10835,2022-06-30,1841.85,45,4501.29,0
10836,2021-07-31,79851.59,15,1843.14,0
10836,2021-08-31,78547.97,5,1889.2,0
10836,2021-09-30,77319.38,30,1804.61,0
10836,2021-10-31,76054.43,5,1831.96,0
10836,2021-11-30,74701.1,45,1911.06,0
10836,2021-12-31,73363.65,30,1885.26,0
10836,2022-01-31,72075.4,30,1826.25,0
10836,2022-02-28,70714.87,0,1889.08,0
10836,2022-03-31,69325.6,0,1907.85,0
10836,2022-04-30,67958.26,0,1875.73,0
10836,2022-05-31,66646.49,0,1810.13,0
10836,2022-06-30,65369.57,0,1765.66,0
10836,2022-07-31,63934.11,0,1914.83,0
10836,2022-08-31,62484.46,0,1918.5,0
10836,2022-09-30,61047.41,0,1895.27,0
10836,2022-10-31,59715.24,0,1779.85,0
10836,2022-11-30,58278.78,0,1874.38,0
10836,2022-12-31,56787.95,45,1918.2,0
10836,2023-01-31,55366.36,30,1838.04,0
10836,2023-02-28,53969.97,0,1802.41,0
10836,2023-03-31,52490.92,45,1874.83,0
10836,2023-04-30,50956.66,5,1919.19,0
10836,2023-05-31,49555.64,0,1774.7,0
10836,2023-06-30,48042.49,0,1876.56,0
10836,2023-07-31,46509.65,45,1885.15,0
10836,2023-08-31,44973.16,10,1877.57,0
10836,2023-09-30,43416.53,0,1886.43,0
10836,2023-10-31,41851.96,30,1882.96,0
10836,2023-11-30,40369.02,0,1789.85,0
10840,2023-05-31,64743.38,0,1215.12,0
10840,2023-06-30,64053.66,10,1142.92,0
10840,2023-07-31,63285.03,0,1217.01,0
10840,2023-08-31,62507.33,10,1220.69,0
10840,2023-09-30,61775.38,15,1169.51,0
10840,2023-10-31,60995.18,0,1212.62,0
10840,2023-11-30,60217.22,0,1204.93,0
10841,2022-05-31,204989.5,10,3790.08,0
10841,2022-06-30,202293.62,0,3959.99,0
10841,2022-07-31,199764.84,30,3776.25,0
10841,2022-08-31,197143.17,0,3853.56,0
10841,2022-09-30,194731.47,0,3627.41,0
10841,2022-10-31,192288.77,0,3643.55,0
10841,2022-11-30,189829.66,0,3644.89,0
10841,2022-12-31,187090.26,5,3910.01,0
10841,2023-01-31,184496.79,45,3747.2,0
10841,2023-02-28,181933.97,30,3700.55,0
10841,2023-03-31,179157.64,45,3898.25,0
10841,2023-04-30,176583.84,0,3678.61,0
10841,2023-05-31,173965.04,10,3707.73,0
10841,2023-06-30,171259.94,0,3777.89,0
10841,2023-07-31,168576.0,5,3740.04,0
10841,2023-08-31,165778.9,10,3836.65,0
10841,2023-09-30,163058.72,10,3742.48,0
10841,2023-10-31,160300.81,0,3763.44,0
10841,2023-11-30,157347.12,45,3942.21,0
10842,2022-07-31,17799.42,0,1836.61,0
10842,2022-08-31,16172.77,0,1843.21,0
10842,2022-09-30,14578.81,0,1790.73,0
10842,2022-10-31,12951.85,0,1804.34,0
10842,2022-11-30,11320.93,30,1788.5,0
10842,2022-12-31,9629.55,0,1829.12,0
10842,2023-01-31,7959.31,30,1787.4,0
10842,2023-02-28,6346.97,10,1709.17,0
10842,2023-03-31,4590.81,0,1833.39,0
10842,2023-04-30,2821.99,5,1824.67,0
10842,2023-05-31,1021.03,0,1835.29,0
10842,2023-06-30,0.0,5,1723.28,0
10843,2021-04-30,202561.77,5,3683.37,0
10843,2021-05-31,199929.53,0,3763.21,0
10843,2021-06-30,197423.3,0,3622.5,0
10843,2021-07-31,194808.51,0,3717.07,0
10843,2021-08-31,192255.55,0,3640.65,0
10843,2021-09-30,189657.26,0,3671.71,0
10843,2021-10-31,186878.41,0,3837.77,0
10843,2021-11-30,184028.24,10,3893.58,0
10843,2021-12-31,181474.96,0,3580.77,0
10843,2022-01-31,178703.24,10,3784.95,0
10843,2022-02-28,176115.28,0,3585.72,0
10843,2022-03-31,173494.38,0,3604.21,0
10843,2022-04-30,170625.78,0,3837.28,0
10843,2022-05-31,167729.68,30,3848.76,0
10843,2022-06-30,164787.94,0,3878.23,0
10843,2022-07-31,161957.53,45,3750.48,0
10843,2022-08-31,158966.33,15,3895.46,0
10843,2022-09-30,156219.0,0,3634.89,0
10843,2022-10-31,153425.16,30,3666.06,0
10843,2022-11-30,150659.06,5,3622.73,0
10843,2022-12-31,147628.19,45,3872.05,0
10843,2023-01-31,144794.31,0,3658.14,0
10843,2023-02-28,141972.11,30,3630.63,0
10843,2023-03-31,138958.33,0,3806.46,0
10843,2023-04-30,136133.04,45,3601.14,0
10843,2023-05-31,133304.08,0,3589.04,0
10843,2023-06-30,130436.07,0,3612.29,0
10843,2023-07-31,127592.08,0,3572.25,0
10843,2023-08-31,124470.23,5,3834.24,0
10843,2023-09-30,121381.62,10,3783.57,0
10843,2023-10-31,118408.27,0,3651.07,0
10843,2023-11-30,115409.61,5,3659.77,0
10844,2022-11-30,35054.23,30,3502.3,0
10844,2022-12-31,31810.23,30,3571.18,0
10844,2023-01-31,28622.0,45,3485.12,0
10844,2023-02-28,25479.32,10,3409.82,0
10844,2023-03-31,22050.74,15,3666.39,0
10844,2023-04-30,18731.89,45,3524.65,0
10844,2023-05-31,15534.28,0,3372.45,0
10844,2023-06-30,12210.48,0,3468.78,0
10844,2023-07-31,8882.54,0,3441.91,0
10844,2023-08-31,5563.89,30,3401.55,0
10844,2023-09-30,1962.38,0,3653.44,0
10844,2023-10-31,0.0,0,3635.05,0
10847,2023-02-28,48292.89,0,1481.11,0
10847,2023-03-31,47313.54,10,1542.77,0
10847,2023-04-30,46406.02,45,1459.51,0
10847,2023-05-31,45430.32,0,1517.1,0
10847,2023-06-30,44426.97,0,1533.37,0
10847,2023-07-31,43418.81,5,1526.48,0
10847,2023-08-31,42391.0,0,1534.36,0
10847,2023-09-30,41351.15,45,1534.41,0
10847,2023-10-31,40260.37,10,1573.21,0
10847,2023-11-30,39249.82,15,1480.26,0
10850,2023-03-31,39266.45,0,1763.12,0
10850,2023-04-30,38065.9,15,1812.45,0
10850,2023-05-31,36891.0,5,1768.09,0
10850,2023-06-30,35586.23,15,1879.66,0
10850,2023-07-31,34363.03,30,1777.75,0
10850,2023-08-31,32982.84,0,1915.68,0
10850,2023-09-30,31618.01,0,1878.81,0
10850,2023-10-31,30346.31,10,1764.42,0
10850,2023-11-30,28927.76,30,1891.44,0
10851,2023-01-31,145808.76,0,2745.87,0
10851,2023-02-28,144375.46,0,2575.47,0
10851,2023-03-31,142707.34,0,2799.06,0
10851,2023-04-30,141060.07,0,2765.15,0
10851,2023-05-31,139495.55,10,2669.49,0
10851,2023-06-30,137932.24,5,2656.02,0
10851,2023-07-31,136315.83,0,2696.88,0
10851,2023-08-31,134582.1,0,2801.54,0
10851,2023-09-30,133001.0,0,2635.33,0
10851,2023-10-31,131448.34,0,2594.5,0
10851,2023-11-30,129677.15,0,2800.87,0
10852,2021-07-31,76368.26,0,1419.21,0
10852,2021-08-31,75660.31,45,1388.91,0
10852,2021-09-30,75671.57,30,663.37,0
10852,2021-10-31,75387.38,30,958.93,0
10852,2021-11-30,76031.41,135,28.18,1
10852,2021-12-31,76592.84,180,116.51,1
10852,2022-01-31,77210.89,90,64.9,1
10852,2022-02-28,77498.77,165,400.59,1
10852,2022-03-31,78151.6,105,38.2,1
10852,2022-04-30,78526.94,180,321.51,1
10852,2022-05-31,78959.81,180,267.33,1
10852,2022-06-30,79395.53,95,268.34,1
10852,2022-07-31,79779.74,165,323.73,1
10852,2022-08-31,80321.28,90,169.83,1
10852,2022-09-30,80867.54,120,169.94,1
10852,2022-10-31,81466.18,90,122.43,1
10852,2022-11-30,81939.1,165,253.48,1
10852,2022-12-31,82275.45,150,394.28,1
10852,2023-01-31,82617.25,120,391.82,1
10852,2023-02-28,83055.83,90,298.09,1
10852,2023-03-31,83412.14,180,384.27,1
10852,2023-04-30,83747.32,105,408.58,1
10852,2023-05-31,84156.91,120,337.16,1
10852,2023-06-30,84734.37,105,172.94,1
10852,2023-07-31,85285.01,95,204.91,1
10852,2023-08-31,85650.56,150,394.9,1
10852,2023-09-30,86130.16,105,284.12,1
10852,2023-10-31,86550.13,150,348.02,1
10852,2023-11-30,87272.63,90,49.24,1
10853,2021-10-31,90372.97,10,4232.15,0
10853,2021-11-30,86983.53,15,4165.14,0
10853,2021-12-31,83256.23,10,4473.91,0
10853,2022-01-31,79793.39,0,4177.45,0
10853,2022-02-28,76154.54,5,4323.75,0
10853,2022-03-31,72687.25,0,4120.95,0
10853,2022-04-30,69160.31,5,4150.83,0
10853,2022-05-31,65563.36,0,4190.58,0
10853,2022-06-30,61619.34,30,4506.77,0
10853,2022-07-31,57721.36,0,4426.88,0
10853,2022-08-31,53843.02,0,4373.78,0
10853,2022-09-30,49827.06,0,4478.12,0
10853,2022-10-31,45759.44,15,4495.3,0
10853,2022-11-30,41873.0,0,4279.21,0
10853,2022-12-31,38007.32,0,4225.09,0
10853,2023-01-31,34113.78,0,4219.77,0
10853,2023-02-28,30307.02,0,4099.57,0
10853,2023-03-31,26362.72,45,4204.43,0
10853,2023-04-30,22352.15,10,4236.85,0
10853,2023-05-31,18443.94,0,4100.07,0
10853,2023-06-30,14138.6,0,4463.65,0
10853,2023-07-31,9811.23,30,4448.72,0
10853,2023-08-31,5703.12,0,4192.33,0
10853,2023-09-30,1322.83,15,4429.24,0
10854,2023-01-31,107141.78,45,1949.14,0
10854,2023-02-28,106103.02,15,2020.89,0
10854,2023-03-31,105135.44,0,1940.19,0
10854,2023-04-30,104202.51,5,1896.67,0
